time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:29:04 2026,0.006422020535591953,0.9749666711577654,1.027561587716776,-0.024313243175827014,1.0555795922417226,1.0177693816537259,324.10854975133043,79.10342835798724,15.978390473332803,1.9817629142910331,-0.00566447026672681,-0.017903523071900202,23.256328664896987,117797.43434197124,34.91941036324099,1003.7804788531132,77.07060716009798
Wed Feb 18 15:29:05 2026,-0.047727668586529624,0.9912441418513169,1.0038848745466888,0.018935805467431482,0.9837663020360634,0.9847155368089565,327.4171515701581,80.10209061945783,16.227099458198136,2.024900753537268,0.004232393815413738,-0.0013515445018989778,23.282831872937916,114651.35514028973,34.55849098183847,1003.2338890611719,74.07150240120447
Wed Feb 18 15:29:06 2026,-0.03191594294301275,1.014935158439885,0.960804514437746,0.007361813844875468,1.0199606407506103,0.9646016989158575,327.0464666332245,78.18075249666875,15.899897759377334,2.1019957501347752,-0.017546226806587677,0.007522221976013104,23.26982906826046,116219.73782124677,34.88946919765248,1003.3269241835313,96.13624870064422
Wed Feb 18 15:29:07 2026,0.006222407365576778,0.9835260370236769,0.9606849445114491,-0.012790482386748733,1.0541210481233283,0.9107961263472056,335.58843063788004,80.02419304543476,16.596818072768006,2.0575848205003524,-0.0029716017404201713,0.02511664114029451,23.29024943287397,116746.89538181282,34.5817667948941,1004.3564786055632,75.21020104584045
Wed Feb 18 15:29:08 2026,1.0197884175776648,1.9752445261282374,1.9910712567209452,0.9693472832160478,1.989513870000101,2.000822320109276,335.80198961120635,81.15048692246603,17.467687900239923,2.0297648519813176,0.012771099068071938,0.01032080416574839,23.261943028069375,119125.31089985635,34.24156839498714,1002.4634167906743,73.6350166434875
Wed Feb 18 15:29:09 2026,1.0056522911871753,2.0096140681339882,2.054528779461079,1.023169744725712,1.9952102753474052,2.057794110636633,331.1781272186468,81.07289998705842,17.372549187274295,2.032927097056508,0.004075775198373476,-0.002552131308723344,23.276649125420672,120734.35992468246,34.767208210112464,1005.5891672121257,82.91988815492154
Wed Feb 18 15:29:10 2026,0.9985143040547428,2.009698350834597,1.993566006389838,1.0176498652146575,1.9830770175689765,2.0543255617459573,322.7000797390564,81.15824759729553,16.679386102918087,2.0063359489569996,-0.010204597008940166,-0.013182176438607095,23.25252397827496,118690.92806990228,34.49195540630756,1001.6357032015798,89.37695620769826
Wed Feb 18 15:29:11 2026,0.9939139299979052,1.9855269519201553,1.9542728099078495,0.9989593110754569,1.9691733379100895,1.9873609289374798,324.39686103794435,81.20785270257811,17.193817664943996,2.0391248023961985,0.005421119991537385,0.017494028778429056,23.28619726070978,116057.7899828712,34.725682355722554,1002.9134884634924,80.78401069899576
Wed Feb 18 15:29:12 2026,0.9645283110964925,1.9867263136133033,1.9940886827330382,1.0476109356140637,1.9809863019636962,1.9828130020026715,324.5772505461063,80.88669703248891,16.884806020171073,1.8429899330240713,0.014882750029472246,-0.012307976584150983,23.264650358288115,120280.80682068387,34.62137003947024,1003.9299388099796,94.48136450972612
Wed Feb 18 15:29:13 2026,-0.016481893567041783,1.0094116306246625,0.9932775629776316,-0.025233025433014526,0.9625229614446373,1.0167323173422105,246.44661194330334,57.068683993712156,14.083958335917947,1.9849766106761013,-0.038285531454410396,0.022944496562721458,23.25625635486054,122208.7199490908,34.32390880539975,1004.15103902791,87.88567590910111
Wed Feb 18 15:29:14 2026,-0.009971944586098406,0.95534771395827,0.9166397498315388,-0.03657926089296192,1.0030794060426729,0.9703660415813151,252.50290881550745,54.93869209636813,14.09227789033839,2.019246442301419,0.02348637759583929,-0.0030278834507534167,23.303445396504756,122137.49591356808,34.64867835416278,1003.4356956725213,59.54019268280756
Wed Feb 18 15:29:15 2026,0.027984350097979702,0.9566989398419968,1.0002714429263695,-0.01571702717583634,0.9772286680684973,1.011535033116471,246.87990991466228,55.4721465655289,13.955508056146856,1.930850047759936,-0.0052602035242065885,0.022466074684188455,23.3043467282473,122894.75958457698,35.02353783009974,1003.4808919538618,76.8193325738978
Wed Feb 18 15:29:16 2026,0.010190123542647436,0.9789311891456255,0.9947263662155417,0.00046544110135332984,1.009596782612652,1.0262635287250335,242.72809659979538,52.973083574264386,13.813362317645403,2.028631149845136,0.009422623753482743,0.010097356775797935,23.32537468958032,122247.18235775108,34.700566444319925,1003.9786870212863,76.44486032224548
Wed Feb 18 15:29:17 2026,-0.04241354622407208,0.9952371833618096,1.0240956223259683,0.007717976514186141,0.9520050083297686,1.0408833561273199,241.30047076367396,51.912306032133195,13.83788996488726,1.9911718273756125,0.02429810274284444,-0.0009707280492608837,23.287703796251815,121077.07395905058,34.573417835680026,1003.3049230029823,87.37702799257625
Wed Feb 18 15:29:18 2026,0.009768890168129554,1.0121665707435439,1.060601244351034,-0.004356230389490907,1.0128097699594258,0.998947792772048,238.47099437773883,52.92487477937271,13.779707521109064,2.1158092956180425,-0.025105961613007377,-0.006148355870155043,23.318998687397688,124917.77145234864,34.78920179939412,1005.0068322064878,54.923013397667404
Wed Feb 18 15:29:19 2026,-0.007916954680216588,1.0497095258762812,1.0377931836834375,0.01050121211433063,1.0290401382930168,0.9957156175219135,304.86552240673706,64.19253140561308,15.801938378108469,2.104299436122605,-0.012337890917919496,-0.003704997769627705,23.326394582573084,124016.73977028788,34.619751230188236,1004.4287523347983,109.07122197203203
Wed Feb 18 15:29:20 2026,-0.01517545348936856,1.0298603237048305,0.9936950818473969,-0.029532879364309563,0.93803406763523,0.9744284741476029,297.03331600164034,63.062361478860346,16.00061912248605,1.974819365105956,-0.004213563724195277,0.006764883025736489,23.32554672640917,127973.37949749026,34.62002897640871,1004.4589743331567,88.02013859957025
Wed Feb 18 15:29:21 2026,0.017054967844705046,0.9971327025226849,0.9672416022574516,0.03784557705838463,1.014329466283831,0.97608723546939,302.61298903614323,63.20793932047455,15.8327366530952,1.9949202383707236,-0.013716290722457397,0.002011732543379742,23.28741739224268,126503.47510884517,34.37345344847699,1002.5307023548587,84.05302364553876
Wed Feb 18 15:29:22 2026,0.027565629812994284,1.0017140434114773,1.0836845506457362,-0.00024762124995710184,1.0418622599081657,0.9951212041755582,302.83142741497255,57.1809917290992,11.195648886197302,1.9998915371085393,0.03477274677518002,-0.007086749018058279,23.321544591835323,124761.96981163888,34.62566955798476,1003.4570460660279,94.91184849339824
Wed Feb 18 15:29:23 2026,0.025107460908066478,0.9700840945331025,1.004200581033231,0.02975526080479733,0.9634142764239156,1.0139477625474973,298.4242696112438,57.6257810878842,11.404847555654479,1.9759733793405754,-0.015069793105777494,-0.0012507514602330637,23.331075637897808,124896.44207610017,34.78414545665543,1003.2291630521413,107.06632474455591
Wed Feb 18 15:29:24 2026,-0.019096874615264853,1.0018164088018566,1.002810330017433,0.010435221755891084,1.056276081271316,1.0312678576654122,303.87275838809063,57.79297345192426,10.868977333753541,2.01715447480602,-0.009248034584619164,0.0020855648607637674,23.323476337862164,127312.69520100119,34.45235029206281,1002.4979048658369,91.61278568480506
Wed Feb 18 15:29:25 2026,-0.005820707624283446,0.993159732565329,1.0016489260528127,0.013317755283256445,1.0159497644231648,0.9770062145431126,305.54132198543465,57.83352597163381,8.08187571694136,0.9566578841159683,0.005399987554187987,-0.027887710433439836,23.2592989196605,127000.7461945289,34.864988926461955,1003.9279175322145,92.46822842694402
Wed Feb 18 15:29:26 2026,0.010215685988280411,1.0128915896036286,1.0087200931076323,0.01617495764993075,0.979794587061824,1.0496704685007017,306.9667121044162,58.93711834380314,8.149734437585968,0.9330815332407694,-0.0216381388366704,0.007279546121890541,23.334577684431228,128966.06828583755,34.58903966769016,1002.9924570968972,83.88571846194566
Wed Feb 18 15:29:27 2026,0.026347173761305017,0.9759017291000147,0.997930324705907,0.01315861721691198,1.000745866177711,0.9939206036255394,306.89536315488556,58.438915064333315,8.142901045321755,1.0445885067321206,-0.006094753377558339,-0.012239345776648852,23.403549987644567,128109.89096510805,34.44985417157044,1004.2450531140469,81.04520620196243
Wed Feb 18 15:29:28 2026,-0.009967106532540604,1.0193099553927125,0.9843931496655449,0.018064680034409992,1.0205652790853517,1.001863108940094,335.85737286607196,69.28905090575418,9.04052115998097,1.0451068212072199,0.007652732663554383,-0.01458008015731277,23.323096947498843,127183.4486949351,34.814177777788665,1002.4422691334712,77.52339910322493
