time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:33:28 2026,0,1,1,0,1,1,159,46,10,1,0,0,23.47921875,179751,32.929883425812434,1002.9783013557436,85.87205528003011
Wed Feb 18 15:33:29 2026,0,1,1,0,1,1,159,46,10,1,0,0,23.4669140625,187902,32.88326939786412,1002.9406502933739,86.18812779025119
Wed Feb 18 15:33:30 2026,0,1,1,0,1,1,168,48,10,1,0,0,23.45265625,189128,32.813759151859,1002.9032706821946,86.50193103059016
Wed Feb 18 15:33:31 2026,0,1,1,0,1,1,168,48,10,1,0,0,23.436640625,190058,32.75548902208819,1002.8699663191993,86.78153038714619
Wed Feb 18 15:33:32 2026,0,1,1,0,1,1,168,48,10,1,0,0,23.417890625,190475,32.70267817278969,1002.8408720443309,87.02579103997707
Wed Feb 18 15:33:33 2026,0,1,1,0,1,1,168,48,9,1,0,0,23.3985546875,191524,32.621455963913064,1002.8177791830605,87.21967097802401
Wed Feb 18 15:33:34 2026,0,1,1,0,1,1,168,48,9,1,0,0,23.368671875,192265,32.5847240085412,1002.7982347712099,87.38376214630155
Wed Feb 18 15:33:35 2026,0,1,1,0,1,1,168,48,9,1,0,0,23.339765625,193226,32.542420832843305,1002.7889995634239,87.46130009699192
Wed Feb 18 15:33:36 2026,0,1,1,0,1,1,153,45,10,1,0,0,23.30890625,193981,32.516971093694146,1002.7748082543663,87.58045014262187
Wed Feb 18 15:33:37 2026,0,1,1,0,1,1,153,45,10,1,0,0,23.27921875,193441,32.4973034314306,1002.7677641394763,87.63959294635569
Wed Feb 18 15:33:38 2026,0,1,1,0,1,1,153,45,10,1,0,0,23.251484375,194523,32.4608103335689,1002.76218834385,87.68640789354342
Wed Feb 18 15:33:39 2026,0,1,1,0,1,1,138,40,10,1,0,0,23.2235546875,195727,32.452647385309675,1002.7580291068848,87.72132940739341
Wed Feb 18 15:33:40 2026,0,1,1,0,1,1,138,40,10,1,0,0,23.1930859375,195948,32.43292615743528,1002.7462090710284,87.8205726609689
Wed Feb 18 15:33:41 2026,0,1,1,0,1,1,138,40,10,1,0,0,23.16125,197394,32.43008523640376,1002.7443212235282,87.83642347287568
Wed Feb 18 15:33:42 2026,0,0,0,0,0,0,129,39,7,1,0,0,23.1255078125,197282,32.4325625178497,1002.7394844325386,87.8770344185931
Wed Feb 18 15:33:43 2026,0,0,0,0,0,0,129,39,7,1,0,0,23.0895703125,199089,32.412362571881445,1002.7360615976274,87.90577351991885
Wed Feb 18 15:33:44 2026,0,0,0,0,0,0,129,39,7,1,0,0,23.0540234375,197730,32.42052371824683,1002.7332760192231,87.92916209189596
Wed Feb 18 15:33:45 2026,0,0,0,0,0,0,129,39,6,1,0,0,23.00890625,200235,32.422167929960814,1002.7338824788789,87.92407006584801
Wed Feb 18 15:33:46 2026,0,0,0,0,0,0,129,39,6,1,0,0,22.945625,200005,32.382555335649144,1002.7324353941519,87.93622024855443
Wed Feb 18 15:33:47 2026,0,0,0,0,0,0,129,39,6,1,0,0,22.8516796875,200581,32.334581710090475,1002.724010001485,88.00696280178296
Wed Feb 18 15:33:48 2026,0,0,0,0,0,0,108,34,6,1,0,0,22.7489453125,201278,32.297178890313795,1002.7289160532688,87.96576981098212
Wed Feb 18 15:33:49 2026,0,0,0,0,0,0,108,34,6,1,0,0,22.6473828125,202922,32.254253982954666,1002.7252672573984,87.99640640942039
Wed Feb 18 15:33:50 2026,0,0,0,0,0,0,108,34,6,1,0,0,22.53234375,203041,32.21582447124858,1002.7359078527974,87.90706440737156
Wed Feb 18 15:33:51 2026,0,0,0,0,0,0,84,27,2,0,0,0,22.4008984375,203993,32.18163144196443,1002.7281689144652,87.97204304892257
Wed Feb 18 15:33:52 2026,0,0,0,0,0,0,84,27,2,0,0,0,22.267109375,205197,32.13032699303615,1002.7286646997424,87.96788026241994
Wed Feb 18 15:33:53 2026,0,0,0,0,0,0,84,27,2,0,0,0,22.12765625,204834,32.1067930473466,1002.744082611719,87.8384269154979
Wed Feb 18 15:33:54 2026,0,0,0,0,0,0,63,20,1,0,0,0,21.9809765625,206048,32.105219602353685,1002.750979341753,87.78052045297123
Wed Feb 18 15:33:55 2026,0,0,0,0,0,0,63,20,1,0,0,0,21.8294140625,205197,32.13708073751991,1002.74799647319,87.80556523403101
Wed Feb 18 15:33:56 2026,0,0,0,0,0,0,63,20,1,0,0,0,21.674140625,202568,32.17990599030934,1002.7544280995692,87.75156404463078
Wed Feb 18 15:33:57 2026,0,0,0,0,0,0,60,19,1,0,0,0,21.52140625,202450,32.26246202913381,1002.7475724241442,87.80912564237329
Wed Feb 18 15:33:58 2026,0,0,0,0,0,0,60,19,1,0,0,0,21.3571484375,203874,32.32144632162838,1002.7563378071883,87.73552982102011
Wed Feb 18 15:33:59 2026,0,0,0,0,0,0,60,19,1,0,0,0,21.203046875,203754,32.38697557474702,1002.7556934803287,87.74093969401135
Wed Feb 18 15:34:00 2026,0,0,0,0,0,0,60,17,1,0,0,0,21.042109375,204955,32.49145182259824,1002.7523470258965,87.76903711435556
Wed Feb 18 15:34:01 2026,0,0,0,0,0,0,60,17,1,0,0,0,20.85890625,205804,32.58835758209631,1002.7451207454444,87.82971049575364
Wed Feb 18 15:34:02 2026,0,0,0,0,0,0,60,17,1,0,0,0,20.676875,205439,32.7023545430351,1002.7535547384518,87.75889693844088
Wed Feb 18 15:34:03 2026,0,0,0,0,0,0,66,19,1,0,0,0,20.5044140625,205561,32.80026991660738,1002.7394918148411,87.87697243475803
Wed Feb 18 15:34:04 2026,0,0,0,0,0,0,66,19,1,0,0,0,20.3313671875,206170,32.937776590401114,1002.7434011326342,87.84414878131467
Wed Feb 18 15:34:06 2026,0,0,0,0,0,0,66,19,1,0,0,0,20.1860546875,206170,33.100465873053665,1002.7409754343196,87.86451556584329
Wed Feb 18 15:34:07 2026,0,0,0,0,0,0,57,16,0,0,0,0,20.0440625,205561,33.27491086393076,1002.7525999153044,87.76691380772853
Wed Feb 18 15:34:08 2026,0,0,0,0,0,0,57,16,0,0,0,0,19.881171875,204955,33.47602066107983,1002.7504069213876,87.78532660800956
Wed Feb 18 15:34:09 2026,0,0,0,0,0,0,57,16,0,0,0,0,19.71359375,205318,33.69395398179218,1002.747282340095,87.81156125206992
Wed Feb 18 15:34:10 2026,0,0,0,0,0,0,48,13,0,0,0,0,19.5665234375,206048,33.8911962629254,1002.7502132579265,87.78695264538459
Wed Feb 18 15:34:11 2026,0,0,0,0,0,0,48,13,0,0,0,0,19.420625,205076,34.11152211664665,1002.749791534024,87.79049352497532
Wed Feb 18 15:34:12 2026,0,0,0,0,0,0,48,13,0,0,0,0,19.282734375,206783,34.34422857587461,1002.7417443366404,87.85805966064301
Wed Feb 18 15:34:13 2026,0,0,0,0,0,0,48,13,1,0,0,0,19.1415234375,205076,34.55977898684729,1002.7419687004611,87.85617584401611
Wed Feb 18 15:51:54 2026,0,0,0,0,0,0,48,13,1,0,0,0,19.0126171875,205682,34.793847286888166,1002.7434170728142,87.84401494361391
Wed Feb 18 15:51:55 2026,0,0,0,0,0,0,48,13,1,0,0,0,18.8930859375,205682,35.023337526884596,1002.7378088535354,87.89110304943264
Wed Feb 18 15:51:56 2026,0,0,0,0,0,0,39,10,1,0,0,0,18.7676953125,206170,35.241100913382425,1002.7293686759143,87.96196943525256
Wed Feb 18 15:51:57 2026,0,0,0,0,0,0,39,10,1,0,0,0,18.6450390625,205318,35.48233870177406,1002.7201978574875,88.03897105858246
Wed Feb 18 15:51:58 2026,0,0,0,0,0,0,39,10,1,0,0,0,18.5262890625,205804,35.68974470784481,1002.7260644583049,87.98971281705812
Wed Feb 18 15:51:59 2026,0,0,0,0,0,0,48,13,2,0,0,0,18.4091015625,206906,35.90903759057316,1002.72408357584,88.00634504359873
Wed Feb 18 15:52:01 2026,0,0,0,0,0,0,48,13,2,0,0,0,18.2911328125,206783,36.14581127634954,1002.7293885262142,87.96180276532539
Wed Feb 18 15:52:02 2026,0,0,0,0,0,0,48,13,2,0,0,0,18.1743359375,207771,36.359901700657076,1002.7296598045054,87.95952501999759
Wed Feb 18 15:52:03 2026,0,0,0,0,0,0,63,18,3,1,0,0,18.067890625,206537,36.575208979346606,1002.7314545220903,87.94445596980702
Wed Feb 18 15:52:04 2026,0,0,0,0,0,0,63,18,3,1,0,0,17.96984375,206660,36.756833753493346,1002.7350082855,87.91461744591801
Wed Feb 18 15:52:05 2026,0,0,0,0,0,0,63,18,3,1,0,0,17.8628125,207029,36.94357503774942,1002.7340096544269,87.92300226025525
Wed Feb 18 15:52:06 2026,0,0,0,0,0,0,72,20,3,1,0,0,17.7528515625,207400,37.11282222849159,1002.7332905937816,87.92903971928799
Wed Feb 18 15:52:07 2026,0,0,0,0,0,0,72,20,3,1,0,0,17.65734375,208020,37.27198221804055,1002.7374573421113,87.89405444026241
Wed Feb 18 15:52:08 2026,0,0,0,0,0,0,72,20,3,1,0,0,17.5614453125,206906,37.425426153851234,1002.7426616922105,87.85035730833637
Wed Feb 18 15:52:09 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.4606640625,207523,37.584337417045695,1002.736289414495,87.90386070184681
Wed Feb 18 15:52:10 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.3719921875,208269,37.73871899029226,1002.73957394425,87.87628285371923
Wed Feb 18 15:52:11 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.279609375,208020,37.87539437727484,1002.7470271984715,87.8137034779208
Wed Feb 18 15:52:12 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.1891796875,209524,38.04732664582457,1002.7525014925992,87.7677401830616
Wed Feb 18 15:52:13 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.103046875,207523,38.208159353656015,1002.7391891572468,87.87951363130634
Wed Feb 18 15:52:14 2026,0,0,0,0,0,0,81,21,4,1,0,0,17.0219921875,206783,38.36962007787187,1002.7325348687335,87.93538502793572
Wed Feb 18 15:52:15 2026,0,0,0,0,0,0,96,24,7,1,0,0,16.942109375,208269,38.51379550771363,1002.7260706262123,87.989661029055
Wed Feb 18 15:52:16 2026,0,0,0,0,0,0,96,24,7,1,0,0,16.8708203125,207896,38.65306524083924,1002.7269216914677,87.98251517657364
Wed Feb 18 15:52:17 2026,0,0,0,0,0,0,96,24,7,1,0,0,16.796796875,208519,38.80388143696751,1002.7232199770427,88.01359614889165
Wed Feb 18 15:52:18 2026,0,0,0,0,0,0,105,25,7,1,0,0,16.7278515625,208519,38.949454851213986,1002.7261856164068,87.98869552940049
Wed Feb 18 15:52:19 2026,0,0,0,0,0,0,105,25,7,1,0,0,16.666328125,207029,39.10173473591955,1002.7224725399891,88.01987191991047
Wed Feb 18 15:52:20 2026,0,0,0,0,0,0,105,25,7,1,0,0,16.6145703125,206537,39.26684425425548,1002.7228647423997,88.01657883607798
Wed Feb 18 15:52:21 2026,0,1,1,0,1,1,144,36,11,1,0,0,16.566328125,207896,39.49124040736113,1002.7135645486733,88.09466715703257
Wed Feb 18 15:52:22 2026,0,1,1,0,1,1,144,36,11,1,0,0,16.5221875,205318,39.734004100631765,1002.7127757121419,88.10129058585416
Wed Feb 18 15:52:23 2026,0,1,1,0,1,1,144,36,11,1,0,0,16.48234375,205804,39.97754668494147,1002.7156543402618,88.07712034068108
Wed Feb 18 15:52:24 2026,0,0,0,0,0,0,153,34,10,1,0,0,16.4440625,205682,40.239320099049685,1002.7262832683128,87.98787560841593
Wed Feb 18 15:52:25 2026,0,0,0,0,0,0,153,34,10,1,0,0,16.4065625,205197,40.4956674090474,1002.7278642029504,87.97460151414624
Wed Feb 18 15:52:26 2026,0,0,0,0,0,0,153,34,10,1,0,0,16.369453125,206783,40.76429937377284,1002.7249189459503,87.99933096194992
Wed Feb 18 15:52:27 2026,0,1,1,0,1,1,186,42,10,1,0,0,16.3341015625,206170,41.039478064962154,1002.7231594265467,88.01410455416715
Wed Feb 18 15:52:28 2026,0,1,1,0,1,1,186,42,10,1,0,0,16.301484375,205682,41.32133599080584,1002.7242050859163,88.00532479899815
Wed Feb 18 15:52:29 2026,0,1,1,0,1,1,186,42,10,1,0,0,16.26828125,204955,41.5857420718327,1002.7225524624208,88.019200860035
Wed Feb 18 15:52:30 2026,0,0,0,0,0,0,186,42,9,1,0,0,16.234296875,205318,41.868382354696514,1002.7213220895196,88.02953155507134
Wed Feb 18 15:52:31 2026,0,0,0,0,0,0,186,42,9,1,0,0,16.2032421875,204593,42.133873248074366,1002.7146118201127,88.08587379818474
Wed Feb 18 15:52:32 2026,0,0,0,0,0,0,186,42,9,1,0,0,16.1708203125,204955,42.38767042379742,1002.7125189461506,88.1034465103268
Wed Feb 18 15:52:33 2026,0,1,1,0,1,1,246,55,11,0,0,0,16.141328125,203874,42.654142878311866,1002.7083916518417,88.13810121876982
Wed Feb 18 15:52:34 2026,0,1,1,0,1,1,246,55,11,0,0,0,16.1130078125,205076,42.885136451842016,1002.7096473914843,88.12755742460922
Wed Feb 18 15:52:35 2026,0,1,1,0,1,1,246,55,11,0,0,0,16.087421875,204834,43.11673171931568,1002.7068248227158,88.15125708489217
Wed Feb 18 15:52:36 2026,0,1,1,0,1,1,246,53,11,0,0,0,16.0606640625,204473,43.354539109399,1002.7072213754528,88.14792743196632
Wed Feb 18 15:52:37 2026,0,1,1,0,1,1,246,53,11,0,0,0,16.03390625,203874,43.598707339739676,1002.7127793827947,88.10125976537874
Wed Feb 18 15:52:38 2026,0,1,1,0,1,1,246,53,11,0,0,0,16.01046875,203874,43.80132044029146,1002.7203966077968,88.03730227056595
Wed Feb 18 15:52:39 2026,0,1,1,0,1,1,240,53,10,0,0,0,15.989765625,203754,44.01655274236711,1002.7187737722078,88.05092826264735
Wed Feb 18 15:52:40 2026,0,1,1,0,1,1,240,53,10,0,0,0,15.969453125,203397,44.23209862893624,1002.719518296607,88.04467692872514
Wed Feb 18 15:52:41 2026,0,1,1,0,1,1,240,53,10,0,0,0,15.9481640625,202922,44.45387092034146,1002.7186415098498,88.05203879234422
Wed Feb 18 15:52:42 2026,0,1,1,0,1,1,240,56,10,0,0,0,15.9301953125,205197,44.68842505169926,1002.7198265227757,88.04208893578763
Wed Feb 18 15:52:43 2026,0,1,1,0,1,1,240,56,10,0,0,0,15.9114453125,203635,44.947525320745,1002.7265993084206,87.98522202095688
Wed Feb 18 15:52:44 2026,0,1,1,0,1,1,240,56,10,0,0,0,15.894453125,203874,45.15243762276447,1002.7311218740081,87.94724899291433
Wed Feb 18 15:52:45 2026,0,0,0,0,0,0,216,50,7,0,0,0,15.874140625,202568,45.405976029171896,1002.7318574016223,87.94107326127087
Wed Feb 18 15:52:46 2026,0,0,0,0,0,0,216,50,7,0,0,0,15.8551953125,202804,45.6051190087745,1002.7331375029707,87.9303251182746
Wed Feb 18 15:52:47 2026,0,0,0,0,0,0,216,50,7,0,0,0,15.835078125,202450,45.82268705357468,1002.7307513279037,87.95036022121447
Wed Feb 18 15:52:48 2026,0,0,0,0,0,0,207,49,7,0,0,0,15.8141796875,202332,46.02209203926498,1002.7322306390632,87.93793943841986
Wed Feb 18 15:52:49 2026,0,0,0,0,0,0,207,49,7,0,0,0,15.7985546875,202686,46.210062851005816,1002.7304081830049,87.95324138070333
Wed Feb 18 15:52:50 2026,0,0,0,0,0,0,207,49,7,0,0,0,15.7846875,203993,46.373916110421995,1002.7332211970269,87.92962239642536
Wed Feb 18 15:52:51 2026,0,0,0,0,0,0,177,41,3,0,0,0,15.7700390625,203993,46.556240439801115,1002.7347374106201,87.91689179424617
Wed Feb 18 15:52:52 2026,0,0,0,0,0,0,177,41,3,0,0,0,15.753828125,201862,46.72015694708079,1002.728498503401,87.96927570481346
Wed Feb 18 15:52:53 2026,0,0,0,0,0,0,177,41,3,0,0,0,15.7407421875,203159,46.896870044960195,1002.7222799365686,88.02148909344537
Wed Feb 18 15:52:54 2026,0,0,0,0,0,0,162,41,3,0,0,0,15.7278515625,202686,47.03686678453525,1002.7232677531647,88.01319500219404
Wed Feb 18 15:52:55 2026,0,0,0,0,0,0,162,41,3,0,0,0,15.7153515625,202922,47.14007981583968,1002.7249027515002,87.99946693659783
Wed Feb 18 15:52:56 2026,0,0,0,0,0,0,162,41,3,0,0,0,15.7024609375,203041,47.26178785447159,1002.7224477187108,88.02008032904219
Wed Feb 18 15:52:57 2026,0,0,0,0,0,0,132,34,4,1,0,0,15.6909375,204714,47.32210043679304,1002.729142456939,87.96386884756375
Wed Feb 18 15:52:58 2026,0,0,0,0,0,0,132,34,4,1,0,0,15.6801953125,203516,47.41334532749312,1002.7250881270851,87.9979104540872
Wed Feb 18 15:52:59 2026,0,0,0,0,0,0,132,34,4,1,0,0,15.670625,203397,47.49860076500494,1002.7264185210836,87.98673997697752
Wed Feb 18 15:53:00 2026,0,0,0,0,0,0,132,33,5,2,0,0,15.6614453125,204233,47.5839411231079,1002.7232348096054,88.01347160898983
Wed Feb 18 15:53:01 2026,0,0,0,0,0,0,132,33,5,2,0,0,15.6524609375,203993,47.67551899213689,1002.7220953428559,88.02303901458194
Wed Feb 18 15:53:02 2026,0,0,0,0,0,0,132,33,5,2,0,0,15.643671875,204113,47.76098835522253,1002.7264410657984,87.9865506833635
Wed Feb 18 15:53:03 2026,0,0,0,0,0,0,54,14,2,2,0,0,15.6337109375,204473,47.85872725826909,1002.7322832546951,87.93749766055124
Wed Feb 18 15:53:04 2026,0,0,0,0,0,0,54,14,2,2,0,0,15.6258984375,203874,47.96294898644645,1002.7279253024833,87.97408850089207
Wed Feb 18 15:53:05 2026,0,0,0,0,0,0,54,14,2,2,0,0,15.6176953125,203159,48.079565017667804,1002.7332417810842,87.92944956615239
Wed Feb 18 15:53:06 2026,0,0,0,0,0,0,60,17,3,3,0,0,15.61125,203041,48.202652050004886,1002.7380331481862,87.88921980758683
Wed Feb 18 15:53:07 2026,0,0,0,0,0,0,60,17,3,3,0,0,15.6016796875,203041,48.33166516945256,1002.7359195273311,87.90696638449656
Wed Feb 18 15:53:08 2026,0,0,0,0,0,0,60,17,3,3,0,0,15.5930859375,202922,48.46708663756515,1002.7285441975134,87.968892041108
Wed Feb 18 15:53:09 2026,0,0,0,0,0,0,96,29,4,3,0,0,15.582734375,203278,48.58378805849256,1002.7354559776618,87.91085848671196
Wed Feb 18 15:53:10 2026,0,0,0,0,0,0,96,29,4,3,0,0,15.5716015625,203635,48.68805416400937,1002.7307490651765,87.95037921982403
Wed Feb 18 15:53:11 2026,0,0,0,0,0,0,96,29,4,3,0,0,15.5610546875,203278,48.80487674542369,1002.7321747168457,87.93840897946913
Wed Feb 18 15:53:12 2026,0,0,0,0,0,0,96,28,5,3,0,0,15.553046875,203278,48.89719555668953,1002.7274907323044,87.97773730611719
Wed Feb 18 15:53:13 2026,0,0,0,0,0,0,96,28,5,3,0,0,15.546796875,203635,49.00220772772192,1002.7308836388559,87.94924929435773
Wed Feb 18 15:53:14 2026,0,0,0,0,0,0,96,28,5,3,0,0,15.54171875,204353,49.082518367355526,1002.7276193862423,87.97665708193199
Wed Feb 18 15:53:15 2026,0,0,0,0,0,0,105,31,5,3,0,0,15.5352734375,203874,49.162706633231245,1002.7341283118571,87.9220059755413
Wed Feb 18 15:53:16 2026,0,0,0,0,0,0,105,31,5,3,0,0,15.529609375,203635,49.21810306776331,1002.7316119070588,87.94313451391992
Wed Feb 18 15:53:18 2026,0,0,0,0,0,0,105,31,5,3,0,0,15.524921875,203993,49.27362983735309,1002.7358761934587,87.90733022864184
Wed Feb 18 15:53:19 2026,0,1,2,0,1,2,123,37,9,6,1,1,15.5204296875,204233,49.31049831952461,1002.7387441948281,87.88324965949013
Wed Feb 18 15:53:20 2026,0,1,2,0,1,2,123,37,9,6,1,1,15.512421875,203993,49.37190173269194,1002.7340589953088,87.92258797884509
Wed Feb 18 15:53:21 2026,0,1,2,0,1,2,123,37,9,6,1,1,15.5028515625,204353,49.44561748865915,1002.7371019960777,87.89703802842979
Wed Feb 18 15:53:22 2026,0,1,2,0,1,2,117,34,9,6,1,1,15.4962109375,204955,49.488508769168774,1002.7226439392828,88.01843278471526
Wed Feb 18 15:53:23 2026,0,1,2,0,1,2,117,34,9,6,1,1,15.4883984375,204955,49.556235213425424,1002.7234425911752,88.0117269951399
Wed Feb 18 15:53:24 2026,0,1,2,0,1,2,117,34,9,6,1,1,15.47921875,205804,49.5926137051798,1002.7219725481834,88.02407004689326
Wed Feb 18 15:53:25 2026,0,1,2,0,1,2,123,34,9,6,1,1,15.466328125,205804,49.597352142903574,1002.7298253078604,87.95813539745753
