time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:31:28 2026,0,0,0,0,0,0,156,39,7,0,0,0,23.3337109375,166863,34.23620670510856,1003.426716799383,82.10844316575793
Wed Feb 18 15:31:29 2026,0,0,0,0,0,0,141,32,7,0,0,0,23.3344921875,166706,34.23627970699693,1003.4245203003167,82.12687536333407
Wed Feb 18 15:31:30 2026,0,0,0,0,0,0,141,32,7,0,0,0,23.3341015625,167495,34.23050568487466,1003.4203953070621,82.1614908502118
Wed Feb 18 15:31:31 2026,0,0,0,0,0,0,141,32,7,0,0,0,23.333515625,167972,34.24766414479595,1003.4124667471319,82.22802484917665
Wed Feb 18 15:31:32 2026,0,0,0,0,0,0,174,37,8,0,0,0,23.333515625,166863,34.259140718824824,1003.4124667471319,82.22802484917665
Wed Feb 18 15:31:33 2026,0,0,0,0,0,0,174,37,8,0,0,0,23.331953125,167813,34.264733234891104,1003.4081543767476,82.26421309348682
Wed Feb 18 15:31:34 2026,0,0,0,0,0,0,174,37,8,0,0,0,23.331171875,167972,34.28187727534973,1003.4120919496083,82.23117004349156
Wed Feb 18 15:31:35 2026,0,0,0,0,0,0,186,39,5,0,0,0,23.3305859375,168774,34.28182246533453,1003.4093866401329,82.2538722600489
Wed Feb 18 15:31:36 2026,0,0,0,0,0,0,186,39,5,0,0,0,23.3301953125,168292,34.287525385161565,1003.4104848858002,82.24465607707161
Wed Feb 18 15:31:37 2026,0,0,0,0,0,0,186,39,5,0,0,0,23.3309765625,167972,34.299078077452585,1003.4135116090863,82.21925666960061
Wed Feb 18 15:31:38 2026,0,0,0,0,0,0,195,38,5,0,0,0,23.3315625,168935,34.29913291035675,1003.4092526277891,82.25499685624376
Wed Feb 18 15:31:39 2026,0,0,0,0,0,0,195,38,5,0,0,0,23.3309765625,169097,34.31055856383858,1003.4048062486313,82.29230976467699
Wed Feb 18 15:31:41 2026,0,0,0,0,0,0,195,38,5,0,0,0,23.3305859375,168935,34.31626256832642,1003.3989402155986,82.34153626029428
Wed Feb 18 15:31:42 2026,0,0,0,0,0,0,219,45,5,0,0,0,23.3305859375,169420,34.3220033589611,1003.3971991451971,82.35614699587416
Wed Feb 18 15:31:43 2026,0,0,0,0,0,0,219,45,5,0,0,0,23.3309765625,169097,34.32778095085134,1003.397841962089,82.35075259494108
Wed Feb 18 15:31:44 2026,0,0,0,0,0,0,219,45,5,0,0,0,23.3315625,169746,34.333577066735536,1003.3935829689135,82.38649333319434
Wed Feb 18 15:31:45 2026,0,1,1,0,1,1,231,50,6,0,0,0,23.3325390625,170564,34.33941000999005,1003.3969310794076,82.35839655542159
Wed Feb 18 15:31:46 2026,0,1,1,0,1,1,231,50,6,0,0,0,23.332734375,170894,34.33368682420668,1003.3989935631779,82.34108857775797
Wed Feb 18 15:31:47 2026,0,1,1,0,1,1,231,50,6,0,0,0,23.3321484375,171059,34.35085702953342,1003.3980293387793,82.34918016480614
Wed Feb 18 15:31:48 2026,0,1,1,0,1,1,249,55,7,0,0,0,23.3325390625,171059,34.35663577230115,1003.3951900038985,82.3730073575516
Wed Feb 18 15:31:49 2026,0,1,1,0,1,1,249,55,7,0,0,0,23.331953125,170894,34.3565808632937,1003.4029311532682,82.30804513891054
Wed Feb 18 15:31:50 2026,0,1,1,0,1,1,249,55,7,0,0,0,23.331171875,171059,34.373735350161574,1003.4086098042427,82.26039126334855
Wed Feb 18 15:31:51 2026,0,0,0,0,0,0,228,51,7,0,0,0,23.331171875,171723,34.373735350161574,1003.3946812268291,82.37727692989588
Wed Feb 18 15:31:52 2026,0,0,0,0,0,0,228,51,7,0,0,0,23.3321484375,171391,34.379569923069575,1003.3928061154984,82.39301256669287
Wed Feb 18 15:31:53 2026,0,0,0,0,0,0,228,51,7,0,0,0,23.3325390625,171391,34.38534979597007,1003.4004132307298,82.32917501019148
Wed Feb 18 15:31:54 2026,1,1,2,1,1,2,324,78,15,1,1,0,23.3325390625,171890,34.391093263676424,1003.4004132307298,82.32917501019148
Wed Feb 18 15:31:55 2026,1,1,2,1,1,2,324,78,15,1,1,0,23.332734375,171557,34.402599185281034,1003.3972524870264,82.35569936096435
Wed Feb 18 15:31:56 2026,1,1,2,1,1,2,324,78,15,1,1,0,23.333515625,173068,34.402672478532885,1003.4037613530211,82.30107828827909
Wed Feb 18 15:31:57 2026,1,1,2,1,1,2,333,79,15,1,1,0,23.333515625,172561,34.419905571305485,1003.4020202745025,82.3156890351344
Wed Feb 18 15:31:58 2026,1,1,2,1,1,2,333,79,15,1,1,0,23.3344921875,173577,34.419997226476404,1003.4036273189464,82.30220307193842
Wed Feb 18 15:31:59 2026,1,1,2,1,1,2,333,79,15,1,1,0,23.3352734375,174433,34.408581556465336,1003.3996897054254,82.33524668885
Wed Feb 18 15:32:00 2026,1,2,2,1,2,2,339,84,18,1,1,0,23.336640625,173407,34.41445424561917,1003.3967162981493,82.3601989611868
Wed Feb 18 15:32:01 2026,1,2,2,1,2,2,339,84,18,1,1,0,23.3372265625,174261,34.408764820762116,1003.3959394281909,82.36671831703185
Wed Feb 18 15:32:02 2026,1,2,2,1,2,2,339,84,18,1,1,0,23.3378125,173918,34.40307560212586,1003.3951625553289,82.37323770132878
Wed Feb 18 15:32:03 2026,1,2,2,1,2,2,330,87,17,1,1,0,23.3395703125,174778,34.40324052154574,1003.3910908252379,82.40740703127848
Wed Feb 18 15:32:04 2026,1,2,2,1,2,2,330,87,17,1,1,0,23.3395703125,174433,34.39749652122004,1003.3928319193171,82.39279602498004
Wed Feb 18 15:32:05 2026,1,2,2,1,2,2,330,87,17,1,1,0,23.3387890625,174605,34.39742323339689,1003.3950284888607,82.37436276462957
Wed Feb 18 15:32:06 2026,1,2,2,1,2,2,330,87,18,1,1,0,23.338203125,174605,34.385880965489335,1003.4027697289401,82.30939977630642
Wed Feb 18 15:32:07 2026,1,2,2,1,2,2,330,87,18,1,1,0,23.3378125,174261,34.38010101740198,1003.400385824474,82.3294049979043
Wed Feb 18 15:32:08 2026,1,2,2,1,2,2,330,87,18,1,1,0,23.3387890625,174951,34.39167946413197,1003.4019928583416,82.31591910567808
Wed Feb 18 15:32:09 2026,1,2,2,1,2,2,303,84,17,1,1,0,23.3387890625,177052,34.38593591585665,1003.4037339509647,82.30130824013301
Wed Feb 18 15:32:10 2026,1,2,2,1,2,2,303,84,17,1,1,0,23.3391796875,175124,34.374486105968415,1003.4078589534963,82.26669221000701
Wed Feb 18 15:32:11 2026,1,2,2,1,2,2,303,84,17,1,1,0,23.339765625,176522,34.35731301106823,1003.4018587976519,82.31704411428491
Wed Feb 18 15:32:12 2026,1,1,2,1,1,2,282,80,16,1,1,0,23.34015625,176346,34.36883476292469,1003.4042427068827,82.29703887648013
Wed Feb 18 15:32:13 2026,1,1,2,1,1,2,282,80,16,1,1,0,23.3395703125,176170,34.345810462813745,1003.406760675595,82.27590868301529
Wed Feb 18 15:32:14 2026,1,1,2,1,1,2,282,80,16,1,1,0,23.34015625,176875,34.33438198610553,1003.4042427068827,82.29703887648013
Wed Feb 18 15:32:15 2026,1,2,2,1,2,2,285,81,18,1,1,0,23.3403515625,176522,34.322917784506835,1003.4045641139244,82.29434170278228
Wed Feb 18 15:32:16 2026,1,2,2,1,2,2,285,81,18,1,1,0,23.3407421875,177764,34.32869550604467,1003.3999836345921,82.3327800940449
Wed Feb 18 15:32:17 2026,1,2,2,1,2,2,285,81,18,1,1,0,23.3403515625,177407,34.340141860083364,1003.3958586306812,82.36739635573306
Wed Feb 18 15:32:18 2026,1,2,2,1,2,2,276,79,17,1,1,0,23.3407421875,177052,34.32869550604467,1003.3965014394338,82.3620020172701
Wed Feb 18 15:32:19 2026,1,2,2,1,2,2,276,79,17,1,1,0,23.3403515625,177943,34.334400280568566,1003.3906353419495,82.41122938365461
Wed Feb 18 15:32:20 2026,1,2,2,1,2,2,276,79,17,1,1,0,23.3391796875,178301,34.33429051435098,1003.3852247405879,82.45663450489522
Wed Feb 18 15:32:21 2026,1,2,2,1,2,2,282,81,17,1,1,0,23.3395703125,178842,34.328585754488294,1003.3893497312598,82.42201805725846
Wed Feb 18 15:32:22 2026,1,2,2,1,2,2,282,81,17,1,1,0,23.3395703125,179023,34.328585754488294,1003.3893497312598,82.42201805725846
Wed Feb 18 15:32:23 2026,1,2,2,1,2,2,282,81,17,1,1,0,23.3395703125,178842,34.32284462702537,1003.3841264499329,82.46585125327297
Wed Feb 18 15:32:24 2026,0,1,1,0,1,1,198,58,11,0,0,0,23.3378125,177585,34.33416245546445,1003.3899392870944,82.41707058186262
Wed Feb 18 15:32:25 2026,0,1,1,0,1,1,198,58,11,0,0,0,23.3378125,178842,34.31693914106952,1003.3881981978852,82.43168158139875
Wed Feb 18 15:32:26 2026,0,1,1,0,1,1,198,58,11,0,0,0,23.3378125,179751,34.32268002487804,1003.3812338420611,82.49012577633418
Wed Feb 18 15:32:27 2026,0,1,1,0,1,1,213,63,10,0,0,0,23.338203125,178301,34.32845771270628,1003.378394464153,82.51395365310589
Wed Feb 18 15:32:28 2026,0,1,1,0,1,1,213,63,10,0,0,0,23.33859375,179023,34.32849429588571,1003.377296172992,82.52317045652703
Wed Feb 18 15:32:29 2026,0,1,1,0,1,1,213,63,10,0,0,0,23.3378125,179023,34.33416245546445,1003.3829749308653,82.47551469808168
Wed Feb 18 15:32:30 2026,0,1,1,0,1,1,213,65,8,0,0,0,23.338203125,179205,34.32271660287143,1003.3818766436224,82.48473143455405
Wed Feb 18 15:32:31 2026,0,1,1,0,1,1,213,65,8,0,0,0,23.3378125,180117,34.33416245546445,1003.3829749308653,82.47551469808168
Wed Feb 18 15:32:32 2026,0,1,1,0,1,1,213,65,8,0,0,0,23.33625,181224,34.32253371439915,1003.3804037213638,82.49709209018438
Wed Feb 18 15:32:33 2026,0,1,1,0,1,1,198,57,8,0,0,0,23.335078125,179751,34.3166831345567,1003.3802163966944,82.49866410613066
Wed Feb 18 15:32:34 2026,0,1,1,0,1,1,198,57,8,0,0,0,23.3346875,181039,34.3396112628031,1003.3778325135801,82.5186695126387
Wed Feb 18 15:32:35 2026,0,1,1,0,1,1,198,57,8,0,0,0,23.3344921875,181410,34.33385146293648,1003.374028953619,82.55058884321559
Wed Feb 18 15:32:36 2026,0,1,1,0,1,1,216,64,15,0,0,0,23.3346875,180301,34.32812847081846,1003.3760914334339,82.53328057886769
Wed Feb 18 15:32:37 2026,0,1,1,0,1,1,216,64,15,0,0,0,23.3344921875,188105,34.32236911796902,1003.3705467949152,82.57981107256055
Wed Feb 18 15:32:38 2026,0,1,1,0,1,1,216,64,15,0,0,0,23.3341015625,187699,34.32233254139559,1003.3768683111037,82.5267610538912
Wed Feb 18 15:32:39 2026,1,1,1,1,1,1,258,75,16,0,0,0,23.332734375,187902,34.31646370623143,1003.3711363568971,82.57486347050684
Wed Feb 18 15:32:40 2026,1,1,1,1,1,1,258,75,16,0,0,0,23.3315625,188207,34.32209479731174,1003.3779133182358,82.51799140410463
Wed Feb 18 15:32:41 2026,1,1,1,1,1,1,258,75,16,0,0,0,23.3309765625,187497,34.29333816574633,1003.3769491121775,82.52608297488686
Wed Feb 18 15:32:42 2026,1,2,2,1,2,2,315,85,20,1,0,0,23.3301953125,187699,34.293265065803396,1003.3721813685696,82.56609374205311
Wed Feb 18 15:32:43 2026,1,2,2,1,2,2,315,85,20,1,0,0,23.3301953125,187902,34.287525385161565,1003.3739224364721,82.55148273247197
Wed Feb 18 15:32:44 2026,1,2,2,1,2,2,315,85,20,1,0,0,23.3301953125,189025,34.287525385161565,1003.3774045725804,82.5222607723494
Wed Feb 18 15:32:45 2026,1,2,2,1,2,2,306,82,18,1,0,0,23.3305859375,188820,34.28182246533453,1003.3867527249132,82.4438118226119
Wed Feb 18 15:32:46 2026,1,2,2,1,2,2,306,82,18,1,0,0,23.3305859375,188003,34.28182246533453,1003.3937170046977,82.38536852607365
Wed Feb 18 15:32:47 2026,1,2,2,1,2,2,306,82,18,1,0,0,23.33,189025,34.27028940436508,1003.3892706459603,82.42268173091628
Wed Feb 18 15:32:48 2026,1,2,2,1,2,2,321,87,22,1,0,0,23.3301953125,189128,34.27604668685188,1003.3948152591946,82.37615215245748
Wed Feb 18 15:32:49 2026,1,2,2,1,2,2,321,87,22,1,0,0,23.3301953125,189644,34.264568872507475,1003.3965563284127,82.36154139870206
Wed Feb 18 15:32:50 2026,1,2,2,1,2,2,321,87,22,1,0,0,23.33,189437,34.25881203704028,1003.3997170577181,82.33501715385226
Wed Feb 18 15:32:51 2026,1,2,2,1,2,2,306,82,22,1,0,0,23.33,189851,34.25307368486492,1003.3875295776883,82.43729256263506
Wed Feb 18 15:32:52 2026,1,2,2,1,2,2,306,82,22,1,0,0,23.329609375,190162,34.25303717044994,1003.3886278336661,82.42807613057958
Wed Feb 18 15:32:53 2026,1,2,2,1,2,2,306,82,22,1,0,0,23.3290234375,190266,34.24724428051609,1003.3911457468622,82.40694613674543
Wed Feb 18 15:32:54 2026,1,2,2,1,2,2,294,78,23,4,0,0,23.3284375,190370,34.24718951706481,1003.3884404614714,82.42964853492033
Wed Feb 18 15:32:55 2026,1,2,2,1,2,2,294,78,23,4,0,0,23.3286328125,190058,34.24146987894879,1003.3922439974596,82.3977297767326
Wed Feb 18 15:32:56 2026,1,2,2,1,2,2,294,78,23,4,0,0,23.3274609375,190788,34.258574663269975,1003.379869184558,82.50157788751073
Wed Feb 18 15:32:57 2026,1,2,2,1,2,2,261,69,23,4,0,0,23.328046875,191418,34.25862944127265,1003.3808333972836,82.49348627984098
Wed Feb 18 15:32:58 2026,1,2,2,1,2,2,261,69,23,4,0,0,23.3286328125,190893,34.25868421961114,1003.3783154819912,82.5146164671095
Wed Feb 18 15:33:00 2026,1,2,2,1,2,2,261,69,23,4,0,0,23.3290234375,190579,34.27019808083024,1003.3772172235454,82.52383299657366
Wed Feb 18 15:33:01 2026,1,2,2,1,2,2,255,67,22,4,0,0,23.329609375,191208,34.270252874839166,1003.3834046324002,82.47190868026253
Wed Feb 18 15:33:02 2026,1,2,2,1,2,2,255,67,22,4,0,0,23.3301953125,191524,34.25309194212837,1003.3791456407864,82.50764982180306
Wed Feb 18 15:33:03 2026,1,2,2,1,2,2,255,67,22,4,0,0,23.3301953125,192798,34.25309194212837,1003.3826277775021,82.47842797975504
Wed Feb 18 15:33:04 2026,1,2,2,1,2,2,246,67,22,4,0,0,23.33,191946,34.247335553680934,1003.3840474414478,82.46651428510744
Wed Feb 18 15:33:05 2026,1,2,2,1,2,2,246,67,22,4,0,0,23.3301953125,191208,34.23587820399464,1003.3808867090936,82.49303889093827
Wed Feb 18 15:33:06 2026,1,2,2,1,2,2,246,67,22,4,0,0,23.3294140625,193549,34.224330505071705,1003.3796010953275,82.50382767522932
Wed Feb 18 15:33:07 2026,0,2,2,0,2,2,231,62,17,5,0,0,23.329609375,192371,34.2186117284404,1003.3799224987289,82.50113047844415
Wed Feb 18 15:33:08 2026,0,2,2,0,2,2,231,62,17,5,0,0,23.3301953125,192584,34.21866645478282,1003.3808867090936,82.49303889093827
Wed Feb 18 15:33:09 2026,0,2,2,0,2,2,231,62,17,5,0,0,23.3301953125,193549,34.21866645478282,1003.3774045725804,82.5222607723494
Wed Feb 18 15:33:10 2026,0,2,2,0,2,2,207,57,19,5,0,0,23.331171875,193549,34.213020845750314,1003.3772705141703,82.52338578415036
Wed Feb 18 15:33:11 2026,0,2,2,0,2,2,207,57,19,5,0,0,23.332734375,192905,34.21316676564382,1003.3885471077866,82.42875357217034
Wed Feb 18 15:33:12 2026,0,2,2,0,2,2,207,57,19,5,0,0,23.332734375,192584,34.218903606143435,1003.3989935631779,82.34108857775797
Wed Feb 18 15:33:13 2026,0,2,2,0,2,2,171,54,16,4,0,0,23.3325390625,194306,34.23035970244145,1003.3951900038985,82.3730073575516
Wed Feb 18 15:33:14 2026,0,2,2,0,2,2,171,54,16,4,0,0,23.331953125,194306,34.23604245304128,1003.3872614882957,82.43954233780845
Wed Feb 18 15:33:15 2026,0,2,2,0,2,2,171,54,16,4,0,0,23.3309765625,194632,34.241688904992586,1003.3856544645362,82.45302830553231
Wed Feb 18 15:33:16 2026,0,1,1,0,1,1,162,51,15,4,0,0,23.3305859375,194089,34.25312845676719,1003.3832705856283,82.47303358895066
Wed Feb 18 15:33:17 2026,0,1,1,0,1,1,162,51,15,4,0,0,23.33,195617,34.25307368486492,1003.3753421026173,82.53956893567616
Wed Feb 18 15:33:18 2026,0,1,1,0,1,1,162,51,15,4,0,0,23.329609375,194306,34.24729904430308,1003.3764403654626,82.53035235534215
Wed Feb 18 15:33:19 2026,0,1,1,0,1,1,138,45,14,5,0,0,23.328046875,194959,34.25862944127265,1003.3773512722706,82.5227080659991
Wed Feb 18 15:33:20 2026,0,1,1,0,1,1,138,45,14,5,0,0,23.32609375,195069,34.258446849236385,1003.3758782986581,82.53506919772713
Wed Feb 18 15:33:21 2026,0,1,1,0,1,1,138,45,14,5,0,0,23.32609375,196613,34.26418537203426,1003.3845835853991,82.46201501589829
Wed Feb 18 15:33:22 2026,0,1,1,0,1,1,162,52,14,5,0,0,23.3251171875,196058,34.25261726540386,1003.3864586648365,82.44627954233661
Wed Feb 18 15:33:23 2026,0,1,1,0,1,1,162,52,14,5,0,0,23.3255078125,195178,34.264130587595844,1003.392324648139,82.39705296822935
Wed Feb 18 15:33:24 2026,0,1,1,0,1,1,162,52,14,5,0,0,23.3251171875,196169,34.269832796021845,1003.3899407752349,82.417058093585
Wed Feb 18 15:33:25 2026,0,1,1,0,1,1,174,56,11,2,0,0,23.324921875,195838,34.264075803493306,1003.3896193670397,82.41975530879178
Wed Feb 18 15:33:26 2026,0,1,1,0,1,1,174,56,11,2,0,0,23.32453125,194632,34.26977800458827,1003.3924586582859,82.39592837511049
Wed Feb 18 15:33:27 2026,0,1,1,0,1,1,174,56,11,2,0,0,23.3243359375,196058,34.26402101972665,1003.395619355968,82.36940430793112
Wed Feb 18 15:33:28 2026,0,1,1,0,1,1,192,59,12,2,0,0,23.32453125,197394,34.258300778293965,1003.4011639289477,82.32287530566097
Wed Feb 18 15:33:29 2026,0,1,1,0,1,1,192,59,12,2,0,0,23.32453125,196390,34.24108659629596,1003.3994228746129,82.33748588019564
Wed Feb 18 15:33:30 2026,0,1,1,0,1,1,192,59,12,2,0,0,23.324921875,195617,34.241123098697074,1003.3965835868861,82.36131265043983
